Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
381,J. Hora,Dukla Praha,Dukla Praha,"DMF, LDMF, LCMF",DMF,7,33,0,2024-06-30,11,939,Czech Republic,Czech Republic,right,176,65,no,8.53,5.465064,12.366788,8.341776,1.05,0.4796029999999999,0.1,0.48,7.187602000000001,CZH,Testing,2024,0.6078576627855364,0.5466445384686434,0.5772291512152783
382,V. Kubista,Mladá Boleslav,Mladá Boleslav,"LDMF, RDMF, LCMF",LDMF,7,31,0,2024-06-30,21,972,Czech Republic,Czech Republic,right,192,90,no,9.91,1.481207,5.555408,2.965074,0.93,1.11226,0.55718,0.56,2.686045,CZH,Testing,2024,0.271116701538788,0.2522037375006064,0.2616218844136269
383,D. Darmovzal,Pardubice,Pardubice,"DMF, RCMF, LCMF",DMF,7,23,0,2026-06-30,16,1056,Czech Republic,Czech Republic,right,184,72,no,8.35,1.365,6.392122,2.985405,1.53,1.620877,0.76875,1.11,2.729958,CZH,Testing,2024,0.1277507654085271,0.1362231676003078,0.1319418986744166
384,M. Matějovský,Mladá Boleslav,Mladá Boleslav,"LDMF, RDMF",LDMF,7,42,0,2024-06-30,26,1557,Czech Republic,Czech Republic,right,181,77,no,8.09,3.525,10.458752,7.284511999999999,2.25,2.545,0.9226089999999999,1.33,5.490711,CZH,Testing,2024,0.4041131250036645,0.3952218535709862,0.3996363196130317
385,D. Ventúra,Sigma Olomouc,Sigma Olomouc,"DMF, RCMF, LCMF",DMF,7,28,0,2024-06-30,28,1699,Slovakia,Slovakia,right,182,77,no,11.23,2.91168,9.42655,4.13489,0.32,0.637252,0.052,0.26,3.390249,CZH,Testing,2024,0.4774942434235145,0.468935608840213,0.473187575090762
386,K. Vacek,Pardubice,Pardubice,"DMF, LCMF",DMF,7,37,0,2024-06-30,24,1703,Czech Republic,Czech Republic,right,183,76,no,7.82,1.376281,8.718937,3.647238,0.79,1.108884,0.4246259999999999,0.48,3.436755,CZH,Testing,2024,0.1442172746102799,0.146237564176601,0.1451830390168037
387,A. Bužek,Zlín,Zlín,"RDMF, LCMF, RCMF",RDMF,7,19,0,2026-06-30,27,2052,Czech Republic,Czech Republic,,180,67,no,10.18,1.49,5.657407000000001,2.588006,0.88,1.578668,0.4804869999999999,0.57,2.717552,CZH,Testing,2024,0.2826686113429387,0.2630620038130564,0.2728275542477581
388,B. Sakala,Mladá Boleslav,Mladá Boleslav,"RDMF, RCMF, LDMF",RDMF,7,27,0,2025-06-30,28,2342,Zambia,Zambia,right,185,79,no,9.88,1.150812,6.49446,2.57466,0.54,1.075448,0.458835,0.27,2.229498,CZH,Testing,2024,0.2424722495597083,0.2226570741701297,0.2325248160976078
389,T. Rigo,Baník Ostrava,Baník Ostrava,"LDMF, LCMF, RDMF",LDMF,7,21,0,,31,2464,Czech Republic,Czech Republic,right,184,76,no,8.55,3.143125,11.763752,6.830667999999999,2.59,2.04714,1.240062,1.72,7.01575,CZH,Testing,2024,0.4737336704472108,0.4476579724748438,0.460667820419454
390,J. Boula,Baník Ostrava,Baník Ostrava,"RDMF, DMF, RCMF",RDMF,7,25,0,2027-06-30,32,2800,Czech Republic,Czech Republic,right,180,77,no,10.58,2.50585,12.279272,6.27,1.32,2.21584,0.6739919999999999,1.13,5.627979999999999,CZH,Testing,2024,0.5592134822094247,0.5244574895868012,0.5418116976833774
391,M. Čermák,České Budějovice,České Budějovice,"DMF, RDMF, RCMF",DMF,7,25,0,2025-06-30,33,2874,Czech Republic,Czech Republic,left,177,77,no,7.45,1.66002,6.79817,2.975643,1.75,2.191118,1.00296,0.44,2.693682000000001,CZH,Testing,2024,0.08007180602735854,0.0896054085151162,0.08479109146619845
392,W. Clem,København,København,"DMF, RCMF",DMF,7,19,0,2027-06-30,23,1507,Denmark,"Denmark, Norway",right,178,74,no,9.62,1.494639,7.885836,3.818607,0.42,0.48,0.06,0.42,4.537575,DEN,Testing,2024,0.306986347228231,0.2934728805458066,0.3001932813302668
393,A. Manneh,OB,OB,"LDMF, RDMF, RCMF",LDMF,7,26,0,2025-06-30,23,1761,Gambia,Gambia,left,170,61,no,9.1,3.22235,13.136765,6.492298999999999,1.23,1.432474,0.769596,1.74,7.151056,DEN,Testing,2024,0.5204425974929816,0.497743222086247,0.5090674215579473
394,J. Grønning,Viborg,Viborg,"DMF, LCMF",DMF,7,33,0,2026-06-30,27,1881,Denmark,Denmark,right,182,67,no,13.01,2.442048,9.715133999999999,3.924879,0.43,1.342184,0.240885,0.33,4.067475,DEN,Testing,2024,0.5924923733604064,0.5877819448518505,0.590115878747281
395,J. Mbom,Viborg,Viborg,"DMF, RCMF, LCMF",DMF,7,24,0,2026-06-30,24,1916,Germany,"Germany, Cameroon",right,183,80,no,8.83,2.068313,6.24616,3.991241,0.75,2.017575,0.378196,0.66,3.52335,DEN,Testing,2024,0.2350307630355541,0.2338207169288765,0.2343859908433521
396,N. Poulsen,AGF,AGF,"DMF, LCMF, RCMF",DMF,7,30,0,2024-06-30,26,2193,Denmark,Denmark,right,176,79,no,9.48,2.791156,11.535202,4.804774,0.9,1.39581,0.285405,0.12,4.307072,DEN,Testing,2024,0.3731204605453863,0.3794447278257211,0.3762502103515224
397,J. Gemmer,Hvidovre,Hvidovre,DMF,DMF,7,28,0,2024-06-30,29,2243,Denmark,Denmark,right,183,76,no,9.63,2.405225,9.308016,3.933868,0.96,1.884423,0.47996,0.72,4.29345,DEN,Testing,2024,0.3649388750293304,0.3410983725304166,0.3529850320645974
398,R. Falk,København,København,"DMF, LCMF",DMF,7,32,0,2025-06-30,31,2454,Denmark,Denmark,right,177,65,no,7.04,1.35674,13.753553,5.539752,1.39,2.015192,0.9167399999999999,1.17,6.340368,DEN,Testing,2024,0.2258560132097426,0.2280749682390708,0.2269253542443029
399,M. Rømer,Lyngby,Lyngby,"DMF, RCMF, LCMF",DMF,7,32,0,2025-06-30,31,2609,Denmark,Denmark,right,181,80,no,7.73,4.347634999999999,10.661856,6.585348,1.38,1.6905,0.5172,0.31,5.795128999999999,DEN,Testing,2024,0.4279863874336742,0.3921849778481635,0.4100550538863451
400,J. Tverskov,Nordsjælland,Nordsjælland,"DMF, RDMF",DMF,7,31,0,2025-06-30,33,3076,Denmark,Denmark,right,188,85,no,9.71,3.394116,15.4224,6.495775,1.38,1.87074,0.556452,0.53,6.528319999999999,DEN,Testing,2024,0.5691792701238377,0.5311503444772333,0.5501414515498606
401,M. Brink,Silkeborg,Silkeborg,DMF,DMF,7,26,0,2025-06-30,33,3169,Denmark,Denmark,right,174,73,no,6.67,2.81394,21.9261,7.128329000000001,0.68,0.9107550000000001,0.425,0.65,7.35196,DEN,Testing,2024,0.324702523809213,0.3182456724769089,0.3214388686144525
402,S. Sánchez,Imbabura,Imbabura,"RDMF, LDMF, LCMF",RDMF,7,22,0,,12,917,United States,United States,right,0,0,yes,4.22,1.863216,7.75656,3.929343,0.29,1.47,0.2957339999999999,0.79,3.826875,ECU,Testing,2024,0.0447510439107678,0.0598103541272388,0.05223149278511404
403,K. Moreno,Deportivo Cuenca,Deportivo Cuenca,"RDMF, LDMF",RDMF,7,24,250000,2025-06-30,14,1124,Colombia,Colombia,right,186,83,no,10.25,2.959872,11.607375,5.607178999999999,0.72,1.76,0.56,0.48,5.366980000000001,ECU,Testing,2024,0.5000172283314583,0.4906542680090431,0.4953095456573491
404,P. Mercado,Independiente del Valle,Independiente del Valle,"DMF, LDMF, LCMF",DMF,7,21,0,2025-12-31,21,1196,Ecuador,Ecuador,right,175,70,no,7.0,1.277696,5.795075000000001,2.486376,1.13,1.2784,0.376908,0.53,2.938113,ECU,Testing,2024,0.03491286316040201,0.02320748318693334,0.0290097613142049
405,D. Arroyo,Barcelona,Barcelona,"LDMF, LCMF, RDMF",LDMF,7,32,600000,2026-12-31,24,1198,Ecuador,Ecuador,right,179,69,no,11.04,4.13511,15.325713,7.133490000000002,0.38,1.425,0.15,0.45,7.8876,ECU,Testing,2024,0.7113037262272857,0.6712751466987287,0.6912734079995394
406,F. Gaibor,Barcelona,Barcelona,"RDMF, LCMF, LDMF",RDMF,7,33,650000,2024-12-31,22,1269,Ecuador,Ecuador,right,179,75,no,6.38,2.764975,13.122486,7.66038,1.42,2.412544,0.640574,0.92,7.305501,ECU,Testing,2024,0.3371947880200221,0.2944371750102796,0.3157804582132597
407,L. Caicedo Piyajo,Cumbayá,Cumbayá,"DMF, LDMF, LCMF",DMF,7,29,0,,20,1366,Ecuador,Ecuador,,0,0,no,8.3,1.053228,11.197964,3.752658,1.12,1.9122,0.723501,0.46,4.022584,ECU,Testing,2024,0.2049088197760505,0.2095717063004338,0.2071991024108343
408,R. Melo,Atlético Tucumán,Deportivo Cuenca,"LDMF, LCMF, DMF",LDMF,7,28,400000,2025-12-31,14,1404,Argentina,Argentina,right,185,82,yes,9.17,3.3973,11.15169,6.859965,0.77,2.178995,0.63894,0.71,5.965386000000001,ECU,Testing,2024,0.5135668892626731,0.4699679676333679,0.4917410406655199
409,Leonai,Barcelona,Barcelona,"LDMF, RDMF",LDMF,7,29,1200000,2026-12-31,21,1411,Brazil,Brazil,right,174,73,no,9.63,0.95682,7.783776,3.631778000000001,1.47,3.06125,1.020946,0.83,4.148104,ECU,Testing,2024,0.3132509903766437,0.2900849973132451,0.301631735969863
410,É. Vega,Técnico Universitario,Técnico Universitario,DMF,DMF,7,34,300000,2024-12-31,21,1449,Ecuador,Ecuador,left,169,69,no,6.89,1.306592,8.38449,3.913,0.93,1.927497,0.6214410000000001,0.87,4.222338,ECU,Testing,2024,0.08048965542790339,0.09219047291175159,0.08629262632145702
411,E. Pepinós,Imbabura,Imbabura,"RDMF, RCMF, LB",RDMF,7,23,0,,17,1543,Ecuador,Ecuador,unknown,0,0,no,8.69,1.926926,9.096407999999998,3.847507999999999,1.34,1.748521,0.6435,0.93,4.198981,ECU,Testing,2024,0.2600216873738207,0.2488028579420665,0.2543735612335181
412,R. Caicedo,Imbabura,Imbabura,"DMF, LDMF, RCMF",DMF,7,29,0,,23,1635,Ecuador,Ecuador,unknown,0,0,no,6.66,2.639813,9.855794000000001,5.06396,0.99,2.36691,0.7180399999999999,1.05,5.507253,ECU,Testing,2024,0.1756372052399506,0.1702906337151773,0.1729209791989699
413,C. Erbes,Emelec,Emelec,"DMF, RDMF, LCMF",DMF,7,34,275000,2024-12-31,20,1726,Argentina,Argentina,right,173,69,no,9.86,2.50157,11.259271,5.054926,0.78,1.4088,0.6809000000000001,1.25,5.367852,ECU,Testing,2024,0.4372900234032703,0.4225809315607414,0.4299058793423479
414,B. Corozo,Deportivo Cuenca,Deportivo Cuenca,"RDMF, RCMF, LDMF",RDMF,7,24,0,,22,1731,Ecuador,Ecuador,left,175,69,no,6.29,1.30103,6.8598,2.806713,1.04,2.443134,0.885162,0.88,3.377070000000001,ECU,Testing,2024,0.02571357256707797,0.02649396749447937,0.02605320467284396
415,F. Martínez,Universidad Católica,Universidad Católica,"LDMF, DMF, LCMF",LDMF,7,39,150000,2024-12-31,26,1993,Argentina,"Argentina, Ecuador",right,179,75,no,5.96,5.55291,19.508176,10.298034,1.35,1.446747,0.498267,1.45,9.482668,ECU,Testing,2024,0.7344074717980833,0.6748954122241446,0.7046361073121075
416,C. Zabala,Independiente del Valle,Independiente del Valle,"LDMF, RDMF, RCMF",LDMF,7,26,600000,,29,2137,Argentina,Argentina,right,187,72,no,7.66,1.98063,12.507,6.107659999999999,2.11,1.768644,0.8003619999999999,1.6,6.319887,ECU,Testing,2024,0.2916867782508472,0.2941179067389065,0.2928656295011859
417,J. Trindade,Barcelona,Barcelona,"RDMF, LDMF, DMF",RDMF,7,31,1000000,2027-06-30,26,2278,Uruguay,Uruguay,right,176,74,no,7.23,2.804904,12.167904,6.081626,0.43,0.9480000000000001,0.159992,0.4,5.454513,ECU,Testing,2024,0.2615900841044858,0.2636200656805503,0.2625667888439844
418,E. Piovi,LDU Quito,LDU Quito,"DMF, RCMF, RDMF",DMF,7,32,1200000,2025-12-31,27,2466,Argentina,"Argentina, Spain",right,168,68,no,7.48,4.196715,12.302177,8.137744,1.68,1.568882,0.767871,1.09,6.933205,ECU,Testing,2024,0.4950980604376399,0.4557819791708674,0.4754127842915362
419,J. Paredes,Cumbayá,Cumbayá,"RDMF, RCMF",RDMF,7,37,150000,2024-12-31,28,2478,Ecuador,Ecuador,right,179,72,no,6.1,3.197652,10.170675,5.887455,1.13,3.450981,0.9425,0.58,5.33533,ECU,Testing,2024,0.1829143097433031,0.1995789920050189,0.1912046598474777
420,J. Ortiz,Independiente del Valle,Independiente del Valle,"DMF, RDMF, LDMF",DMF,7,28,2000000,2027-12-31,28,2617,Ecuador,Ecuador,right,177,70,no,6.22,2.236992,10.659654,5.226304,0.96,2.442699,0.6171840000000001,1.24,6.948677999999998,ECU,Testing,2024,0.1817042096537876,0.1786514047461301,0.1801352414713462
421,K. Minda,Universidad Católica,Universidad Católica,"RDMF, RCB, DMF",RDMF,7,26,1200000,2024-12-31,28,2648,Ecuador,Ecuador,right,176,70,no,5.51,2.106772,10.981932,4.381362,0.34,0.306636,0.1,0.54,4.080034,ECU,Testing,2024,0.08775209139389596,0.08265816560394673,0.08515763172391509
422,O. Skipp,Tottenham Hotspur,Tottenham Hotspur,"RDMF, RCMF",RDMF,7,23,0,2027-06-30,22,974,England,England,right,175,70,no,8.5,1.202574,7.763774999999999,3.050528,1.02,1.57149,0.7360000000000001,0.65,4.06176,ENG1,Testing,2024,0.1789118396173279,0.1719615209729225,0.175393868403963
423,T. Partey,Arsenal,Arsenal,"DMF, RB, RCMF",DMF,7,30,0,2025-06-30,15,986,Ghana,Ghana,right,185,77,no,7.94,2.189396,13.324542,6.111908,1.37,1.919057,0.7323259999999999,1.55,8.857869,ENG1,Testing,2024,0.3656085038363624,0.3549282069476425,0.3602351400877469
424,Matheus Nunes,Manchester City,Manchester City,"RDMF, LDMF, RCMF",RDMF,7,25,0,2028-06-30,20,1006,Brazil,"Brazil, Portugal",right,183,78,no,5.73,0.536408,8.2314,3.487032,4.12,4.922142,2.4129,2.86,2.594879999999999,ENG1,Testing,2024,0.02608405160839117,0.04503204108151461,0.03550797185950658
425,O. Arblaster,Sheffield United,Sheffield United,"DMF, RCMF",DMF,7,20,0,,12,1047,England,England,right,178,69,no,7.39,1.205,8.168595,3.178584,1.29,2.406222,1.115902,1.2,3.005555000000001,ENG1,Testing,2024,0.08998195967234467,0.1037420190350924,0.09681509781089555
426,S. Amrabat,Manchester United,Manchester United,"LDMF, RCMF, DMF",LDMF,7,27,0,2025-06-30,21,1081,Netherlands,"Netherlands, Morocco",right,183,82,yes,9.32,2.5,11.155897,3.914262,1.08,1.5808,0.67,0.67,5.414049,ENG1,Testing,2024,0.3294417139238719,0.3351416706511801,0.3322570244157996
427,C. Doucouré,Crystal Palace,Crystal Palace,"RDMF, RCMF",RDMF,7,24,0,2029-06-30,12,1089,Mali,Mali,right,180,73,no,9.34,0.661292,10.000665,4.130604,0.99,1.156551,0.661292,0.74,3.302268,ENG1,Testing,2024,0.263693518904258,0.2537203890096204,0.2586684655153022
428,I. Sangaré,Nottingham Forest,Nottingham Forest,"LDMF, RCMF",LDMF,7,26,0,2028-06-30,17,1139,Côte d'Ivoire,Côte d'Ivoire,right,191,77,no,10.9,1.582258,6.874413,2.528825,0.4,1.659,0.23573,0.32,3.084585,ENG1,Testing,2024,0.3541879322564787,0.3311699171993948,0.3426447961684185
429,R. Bentancur,Tottenham Hotspur,Tottenham Hotspur,"LDMF, DMF, RDMF",LDMF,7,26,0,2026-06-30,23,1146,Uruguay,Uruguay,right,187,73,no,7.7,1.023012,11.85994,4.793568,1.81,2.747745,1.17854,1.1,5.339357,ENG1,Testing,2024,0.2354378750831758,0.2443681053820499,0.2398635254763264
430,Jorginho,Arsenal,Arsenal,"DMF, RCMF",DMF,7,32,0,2025-06-30,25,1173,Brazil,"Brazil, Italy",right,178,68,no,8.59,4.449252,15.64863,7.516404,0.54,1.23,0.0,0.84,8.441329000000001,ENG1,Testing,2024,0.5466438366618552,0.5355990527589886,0.5410976194221799
431,C. Eriksen,Manchester United,Manchester United,"LDMF, LCMF",LDMF,7,32,0,2025-06-30,23,1334,Denmark,Denmark,right,181,76,no,8.1,2.024946,9.043491999999999,5.058686,1.21,0.606,0.201442,0.88,5.25966,ENG1,Testing,2024,0.2810879635973017,0.2561297954526568,0.2685709051980859
432,S. Lukić,Fulham,Fulham,"RDMF, LDMF, RCMF",RDMF,7,27,0,2027-06-30,25,1356,Serbia,Serbia,right,183,77,no,9.82,0.6625,6.437651,2.0584,0.8,1.325,0.265,0.6,2.519605,ENG1,Testing,2024,0.2270598480300167,0.2138743220762239,0.2204266111713522
433,H. Reed,Fulham,Fulham,"RDMF, RCMF",RDMF,7,29,0,2027-06-30,28,1539,England,England,right,181,72,no,8.25,1.22778,7.545729,3.160158,0.7,0.8196770000000001,0.232704,0.41,3.275118,ENG1,Testing,2024,0.1431577665260989,0.1403811869163007,0.1417249168058159
434,P. Højbjerg,Tottenham Hotspur,Tottenham Hotspur,"LDMF, RDMF, DMF",LDMF,7,28,0,2025-06-30,36,1609,Denmark,"Denmark, France",right,187,84,no,10.4,3.86008,22.09662,8.448704,1.45,2.293045,0.84,0.67,9.672469999999999,ENG1,Testing,2024,0.7421828105622076,0.7204606055910537,0.7313077581160679
435,N. Domínguez,Nottingham Forest,Nottingham Forest,"LDMF, RDMF, LCMF",LDMF,7,25,15000000,2024-06-30,26,1651,Argentina,"Argentina, Italy",right,179,73,no,12.27,1.634574,11.122935,4.090228,1.36,1.251709,0.489375,0.93,4.08961,ENG1,Testing,2024,0.5410743613582393,0.5299951887204234,0.5355106596873814
436,O. Norwood,Sheffield United,Sheffield United,"DMF, LCMF, RCMF",DMF,7,33,0,2024-06-30,27,1710,England,"England, Northern Ireland",right,180,75,no,9.95,4.475743,10.839608,6.576960000000001,0.63,0.418834,0.055,0.16,5.314797,ENG1,Testing,2024,0.5922920309071276,0.5470855520966919,0.5696664494498394
437,M. Kovačić,Manchester City,Manchester City,"LDMF, LCMF, RDMF",LDMF,7,30,0,2027-06-30,31,1771,Croatia,Croatia,right,177,80,no,6.05,0.7645620000000001,13.76799,5.18721,2.08,2.4918,1.425536,2.08,7.117216,ENG1,Testing,2024,0.1766762469434243,0.1611421253328804,0.1688660353350319
438,O. Mangala,Olympique Lyonnais,Olympique Lyonnais,"DMF, LCMF, RDMF",DMF,7,26,0,2026-06-30,21,1820,Belgium,"Belgium, Congo DR",right,178,80,yes,8.41,0.8905559999999998,6.67467,2.223648,1.53,2.27416,1.238676,0.4,2.223648,ENG1,Testing,2024,0.1241048429517695,0.1094911818244484,0.1167521559372285
439,T. Cairney,Fulham,Fulham,"LDMF, LCMF, AMF",LDMF,7,33,0,2025-06-30,35,1836,England,"England, Scotland",left,186,84,no,5.1,1.863216,12.7494,4.654089,2.3,2.988728,1.174776,1.52,5.145049,ENG1,Testing,2024,0.1115181811007358,0.1187659777951424,0.1150961370198885
440,W. Endo,Liverpool,Liverpool,DMF,DMF,7,31,0,2027-06-30,29,1950,Japan,Japan,right,178,77,no,10.94,1.662,12.787428,5.355251999999999,0.88,2.351184,0.5980000000000001,0.46,6.87372,ENG1,Testing,2024,0.5227661297343629,0.5189624220669989,0.5208393988463882
441,Danilo,Nottingham Forest,Nottingham Forest,"LDMF, LCMF",LDMF,7,23,0,2029-06-30,29,1998,Brazil,Brazil,left,176,69,no,8.47,1.487513,7.113831999999999,3.107954,1.44,1.62,0.990054,0.54,3.964092,ENG1,Testing,2024,0.1803799951089861,0.1704309700725936,0.1753626690798215
442,K. Mainoo,Manchester United,Manchester United,"RDMF, LDMF, LCMF",RDMF,7,19,0,2027-06-30,24,2072,England,"England, Ghana",right,175,65,no,8.56,0.9135,7.295552000000002,2.390857,1.78,2.865634,1.303745,0.83,2.997918,ENG1,Testing,2024,0.1577173519073435,0.1580883759342197,0.1578591416618886
443,S. McTominay,Manchester United,Manchester United,"RDMF, AMF",RDMF,7,27,0,2025-06-30,33,2228,England,"England, Scotland",right,193,88,no,7.55,0.726477,4.891111,1.613022,1.29,1.816812,0.5248349999999999,0.97,2.38497,ENG1,Testing,2024,0.03910384374897459,0.05184172157595536,0.04542322295690516
444,Casemiro,Manchester United,Manchester United,"DMF, RDMF, RCB",DMF,7,32,0,2026-06-30,26,2294,Brazil,"Brazil, Spain",right,185,84,no,13.89,4.003164,15.341067,7.375872,1.18,0.8648039999999999,0.3525,0.24,6.28111,ENG1,Testing,2024,0.9587914648815746,0.882026353295838,0.9204047766648643
445,P. Sarr,Tottenham Hotspur,Tottenham Hotspur,"RDMF, RCMF",RDMF,7,21,0,2030-06-30,35,2303,Senegal,Senegal,right,184,70,no,4.96,0.7422500000000001,10.117905,4.2192,1.88,2.072087999999999,0.81852,1.37,4.457668,ENG1,Testing,2024,0.05824386273833996,0.05085642177484881,0.05450105385374923
446,Y. Bissouma,Tottenham Hotspur,Tottenham Hotspur,"LDMF, DMF, RDMF",LDMF,7,27,0,2026-06-30,29,2354,Côte d'Ivoire,"Côte d'Ivoire, Mali",right,182,80,no,9.56,1.379052,15.177312,4.54939,1.8,3.439061999999999,1.377074,1.41,6.270785999999999,ENG1,Testing,2024,0.3961436232742191,0.4112247399205228,0.4036532204724874
447,B. Gilmour,Brighton,Brighton,"LDMF, RCMF, LCMF",LDMF,7,22,0,2026-06-30,30,2386,Scotland,Scotland,right,170,66,no,4.87,2.75215,14.299656,6.152045,1.17,1.20524,0.3782759999999999,1.62,7.390869,ENG1,Testing,2024,0.249810503358007,0.2496847035050308,0.2497086498142788
448,R. Yates,Nottingham Forest,Nottingham Forest,"RDMF, RCMF",RDMF,7,26,0,2025-06-30,36,2404,England,England,right,190,87,no,10.78,0.85932,6.252479999999999,2.09601,0.52,2.283354,0.149985,0.64,2.318216,ENG1,Testing,2024,0.2811279217519985,0.2739595907237306,0.2775062458158772
449,E. Fernández,Chelsea,Chelsea,"LDMF, LCMF, RDMF",LDMF,7,23,0,2032-06-30,29,2592,Argentina,Argentina,right,178,78,no,6.67,4.516013,14.827068,6.90654,2.47,2.673468,1.07707,1.6,7.25967,ENG1,Testing,2024,0.4410654088625134,0.3993615990114103,0.4201834010257924
450,E. Álvarez,West Ham United,West Ham United,"LDMF, RDMF, RCMF",LDMF,7,26,0,2028-06-30,31,2642,Mexico,Mexico,right,187,73,no,12.84,1.773846,9.026934,2.689826,0.89,1.73788,0.7162050000000001,0.85,3.407219999999999,ENG1,Testing,2024,0.5479683909021053,0.5247746621208076,0.5363474546042148
451,C. Nørgaard,Brentford,Brentford,DMF,DMF,7,30,0,2025-06-30,31,2796,Denmark,Denmark,right,187,77,no,11.97,2.6691,11.168685,4.830000000000001,1.22,1.447262,0.48125,0.32,4.535982000000001,ENG1,Testing,2024,0.6213200243094281,0.584752086273876,0.603015444652311
452,A. Mac Allister,Liverpool,Liverpool,"DMF, RCMF, LCMF",DMF,7,25,0,2028-06-30,34,2996,Argentina,"Argentina, Italy",right,174,72,no,10.39,1.950084,12.675846,6.398224,1.8,3.035124,0.9300479999999999,1.17,7.20808,ENG1,Testing,2024,0.5608090012969603,0.5173583886833154,0.5390597639005376
453,Vini Souza,Sheffield United,Sheffield United,"DMF, RCMF",DMF,7,24,0,2027-06-30,36,3019,Brazil,Brazil,right,187,80,no,11.36,1.134442,5.934656,2.028159,0.8,1.1936,0.416,0.3,2.1456,ENG1,Testing,2024,0.3454648408277839,0.3367855535128971,0.3410909879402254
454,João Palhinha,Fulham,Fulham,"RDMF, LDMF, LCMF",RDMF,7,28,0,2028-06-30,34,3119,Portugal,Portugal,right,190,85,no,13.01,2.685802,8.195846999999999,3.232774,1.24,2.3652,0.805822,0.09,3.522872,ENG1,Testing,2024,0.5712897363008468,0.5745933245175533,0.5729193572415571
455,L. Cook,Bournemouth,Bournemouth,"LDMF, RDMF, RCMF",LDMF,7,27,0,2025-06-30,33,3151,England,England,right,175,71,no,8.65,1.197504,9.027773999999999,4.224216,1.29,1.141946,0.68568,0.86,4.116064,ENG1,Testing,2024,0.2443493685908343,0.2279782431660784,0.2361241469811625
456,T. Souček,West Ham United,West Ham United,"RDMF, RCMF, AMF",RDMF,7,29,0,2027-06-30,37,3215,Czech Republic,Czech Republic,right,192,86,no,8.68,1.201956,5.988088999999999,2.125608,0.62,0.588642,0.112,0.17,2.242494,ENG1,Testing,2024,0.09882461558786068,0.1034905375207892,0.1011109080413255
457,Rodri,Manchester City,Manchester City,"RDMF, DMF, LDMF",RDMF,7,27,0,2027-06-30,34,3263,Spain,Spain,right,191,82,no,7.45,6.949488000000001,20.020104,8.549375999999999,2.23,2.70474,1.240797,2.4,11.940926,ENG1,Testing,2024,0.755359144245008,0.7474538255803608,0.7513935777674632
458,M. Caicedo,Chelsea,Chelsea,"RDMF, DMF, LDMF",RDMF,7,22,0,2031-06-30,36,3267,Ecuador,Ecuador,right,178,71,no,7.99,2.37146,11.103488,4.432288,1.38,2.727788,0.99,0.74,5.345292000000001,ENG1,Testing,2024,0.2545212897019222,0.2693432360162581,0.2618939418776959
459,R. Christie,Bournemouth,Bournemouth,"LDMF, RDMF, AMF",LDMF,7,29,0,2027-06-30,38,3310,Scotland,Scotland,left,178,71,no,10.11,2.120175,6.549258,3.917025,2.53,2.988972,1.41391,1.36,3.425612,ENG1,Testing,2024,0.3752574434764013,0.3643244990398973,0.3697582503746184
